indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-285,FRANCE,2021-12-31,NAT,10490721.0,,,
IND-285,FRANCE,2022-12-31,NAT,,14292912.0,,
IND-285,FRANCE,2023-06-30,NAT,,16141406.0,,11.18
IND-285,FRANCE,2026-12-31,NAT,,,61032048.0,
IND-285,R01,2021-12-31,REG,0.0,,,
IND-285,R01,2022-12-31,REG,,0.0,,
IND-285,R01,2023-06-30,REG,,0.0,,0.0
IND-285,R01,2026-12-31,REG,,,335645.0,
IND-285,R02,2021-12-31,REG,151430.0,,,
IND-285,R02,2022-12-31,REG,,173749.0,,
IND-285,R02,2023-06-30,REG,,173749.0,,13.62
IND-285,R02,2026-12-31,REG,,,315335.0,
IND-285,R03,2021-12-31,REG,0.0,,,
IND-285,R03,2022-12-31,REG,,0.0,,
IND-285,R03,2023-06-30,REG,,0.0,,0.0
IND-285,R03,2026-12-31,REG,,,264992.0,
IND-285,R04,2021-12-31,REG,45745.0,,,
IND-285,R04,2022-12-31,REG,,45745.0,,
IND-285,R04,2023-06-30,REG,,45745.0,,0.0
IND-285,R04,2026-12-31,REG,,,781961.0,
IND-285,R06,2021-12-31,REG,0.0,,,
IND-285,R06,2022-12-31,REG,,0.0,,
IND-285,R06,2023-06-30,REG,,0.0,,0.0
IND-285,R06,2026-12-31,REG,,,269413.0,
IND-285,R11,2021-12-31,REG,288799.0,,,
IND-285,R11,2022-12-31,REG,,373568.0,,
IND-285,R11,2023-06-30,REG,,463760.0,,1.61
IND-285,R11,2026-12-31,REG,,,11155633.0,
IND-285,R24,2021-12-31,REG,345055.0,,,
IND-285,R24,2022-12-31,REG,,425089.0,,
IND-285,R24,2023-06-30,REG,,464153.0,,6.07
IND-285,R24,2026-12-31,REG,,,2308423.0,
IND-285,R27,2021-12-31,REG,341726.0,,,
IND-285,R27,2022-12-31,REG,,762044.0,,
IND-285,R27,2023-06-30,REG,,801050.0,,21.21
IND-285,R27,2026-12-31,REG,,,2506853.0,
IND-285,R28,2021-12-31,REG,80207.0,,,
IND-285,R28,2022-12-31,REG,,214627.0,,
IND-285,R28,2023-06-30,REG,,355988.0,,9.52
IND-285,R28,2026-12-31,REG,,,2976557.0,
IND-285,R32,2021-12-31,REG,1767384.0,,,
IND-285,R32,2022-12-31,REG,,2118924.0,,
IND-285,R32,2023-06-30,REG,,2140383.0,,10.3
IND-285,R32,2026-12-31,REG,,,5388454.0,
IND-285,R44,2021-12-31,REG,1434646.0,,,
IND-285,R44,2022-12-31,REG,,1702621.0,,
IND-285,R44,2023-06-30,REG,,1962879.0,,14.87
IND-285,R44,2026-12-31,REG,,,4987884.0,
IND-285,R52,2021-12-31,REG,678924.0,,,
IND-285,R52,2022-12-31,REG,,801179.0,,
IND-285,R52,2023-06-30,REG,,833162.0,,5.5
IND-285,R52,2026-12-31,REG,,,3485786.0,
IND-285,R53,2021-12-31,REG,820908.0,,,
IND-285,R53,2022-12-31,REG,,849485.0,,
IND-285,R53,2023-06-30,REG,,861009.0,,1.79
IND-285,R53,2026-12-31,REG,,,3062638.0,
IND-285,R75,2021-12-31,REG,1793230.0,,,
IND-285,R75,2022-12-31,REG,,2278433.0,,
IND-285,R75,2023-06-30,REG,,2566750.0,,21.02
IND-285,R75,2026-12-31,REG,,,5473786.0,
IND-285,R76,2021-12-31,REG,1243038.0,,,
IND-285,R76,2022-12-31,REG,,1574590.0,,
IND-285,R76,2023-06-30,REG,,1808518.0,,13.45
IND-285,R76,2026-12-31,REG,,,5448193.0,
IND-285,R84,2021-12-31,REG,1363691.0,,,
IND-285,R84,2022-12-31,REG,,2447689.0,,
IND-285,R84,2023-06-30,REG,,2836766.0,,24.66
IND-285,R84,2026-12-31,REG,,,7337909.0,
IND-285,R93,2021-12-31,REG,39576.0,,,
IND-285,R93,2022-12-31,REG,,408553.0,,
IND-285,R93,2023-06-30,REG,,688654.0,,14.18
IND-285,R93,2026-12-31,REG,,,4618068.0,
IND-285,R94,2021-12-31,REG,96362.0,,,
IND-285,R94,2022-12-31,REG,,116616.0,,
IND-285,R94,2023-06-30,REG,,138840.0,,19.47
IND-285,R94,2026-12-31,REG,,,314518.0,
