indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-301,FRANCE,2022-12-31,NAT,3586,3586,,
IND-301,FRANCE,2023-03-31,NAT,,905,,
IND-301,FRANCE,2023-06-30,NAT,,981,,
IND-301,R01,2022-12-31,REG,20,20,,
IND-301,R01,2023-03-31,REG,,11,,
IND-301,R02,2022-12-31,REG,87,87,,
IND-301,R02,2023-03-31,REG,,24,,
IND-301,R02,2023-06-30,REG,,25,,
IND-301,R03,2022-12-31,REG,19,19,,
IND-301,R04,2022-12-31,REG,32,32,,
IND-301,R04,2023-03-31,REG,,10,,
IND-301,R04,2023-06-30,REG,,13,,
IND-301,R06,2022-12-31,REG,0,0,,
IND-301,R11,2022-12-31,REG,815,815,,
IND-301,R11,2023-03-31,REG,,224,,
IND-301,R11,2023-06-30,REG,,223,,
IND-301,R24,2022-12-31,REG,130,130,,
IND-301,R24,2023-03-31,REG,,24,,
IND-301,R24,2023-06-30,REG,,33,,
IND-301,R27,2022-12-31,REG,102,102,,
IND-301,R27,2023-03-31,REG,,31,,
IND-301,R27,2023-06-30,REG,,25,,
IND-301,R28,2022-12-31,REG,188,188,,
IND-301,R28,2023-03-31,REG,,45,,
IND-301,R28,2023-06-30,REG,,55,,
IND-301,R32,2022-12-31,REG,232,232,,
IND-301,R32,2023-03-31,REG,,49,,
IND-301,R32,2023-06-30,REG,,66,,
IND-301,R44,2022-12-31,REG,268,268,,
IND-301,R44,2023-03-31,REG,,80,,
IND-301,R44,2023-06-30,REG,,74,,
IND-301,R52,2022-12-31,REG,104,104,,
IND-301,R52,2023-03-31,REG,,31,,
IND-301,R52,2023-06-30,REG,,41,,
IND-301,R53,2022-12-31,REG,111,111,,
IND-301,R53,2023-03-31,REG,,19,,
IND-301,R53,2023-06-30,REG,,23,,
IND-301,R75,2022-12-31,REG,399,399,,
IND-301,R75,2023-03-31,REG,,115,,
IND-301,R75,2023-06-30,REG,,118,,
IND-301,R76,2022-12-31,REG,298,298,,
IND-301,R76,2023-03-31,REG,,67,,
IND-301,R76,2023-06-30,REG,,73,,
IND-301,R84,2022-12-31,REG,353,353,,
IND-301,R84,2023-03-31,REG,,86,,
IND-301,R84,2023-06-30,REG,,102,,
IND-301,R93,2022-12-31,REG,415,415,,
IND-301,R93,2023-03-31,REG,,89,,
IND-301,R93,2023-06-30,REG,,105,,
IND-301,R94,2022-12-31,REG,13,13,,
IND-301,R94,2023-06-30,REG,,5,,
